review_id,app_id,review_text,label
137986868,1566200,"This game is really a lot of fun. It may be unbalanced but it's still not as broken as anything EA makes. If you can't enjoy this game, then you spend $200 in HUT and still can't win a game.",1
137985977,1566200,If you like hockey and rougelites you should already be playing this game,1
137987626,1494420,This game has a great concept and I hope the game gets all the backing it needs to polish and optimize all its quirks. I'm definitely looking forward to what this game will have to offer in the future. Keep it up DEVs.,1
137986897,1494420,"Feels very, very empty. I am no stranger to the concept of Early Access, but I do wholeheartedly believe this game was released too early. I remember seeing the trailers and some gameplay of this game and thought ""wow, what a neat concept."" However, It just feels so empty, if you are alone that is. I spent all of my gameplay just roaming an empty desert. The game doesn't help you at all at telling you where you need to go.   I just can't recommend this for the asking price. If you buy this you are just supporting the devs in hopes they make this game what it could be, which is not a bad thing if you believe in their ambition. Until now, it's just an empty barebones concept.",0
137986819,1494420,Really great for early access! Can't wait to see where they go with it,1
137986396,1494420,"I don't recommend buying this game right now, but I do suggest keeping an eye on it and waiting until some patches are made for this to fix some of the major issues in it before you consider buying it. I do like the concept of this game (it's similar to Natural Selection 2 with a player playing as the commander for their team and every us is playing an FPS, but also with AI units as well as the player controlled soldiers/aliens), however the performance is terrible, at least in multiplayer (I generally only get about 10-15 fps in it after each side builds up their bases and troops for a bit and I'm at the recommended specs for this game), being it practically unplayable at times. In single-player, while there are no performance issues, it's pretty bare-bones, being just one mission split into two-parts that can be done in about 15-20 minutes and offline multiplayer, of which there's only 4 maps and two game modes.  While I wish I could recommend this game, especially seeing as I do like the hybrid RTS/FPS genre, I just can't with these issues at this moment. Being a early access title it should get better in the future so I recommend holding off on buying this until some more patches are made to fix the issues this game has.",0
137986389,1494420,"Awesome concept and start to the game, I hope it gets constant updates because this could be HUGE! Mixing the commander like city building aspect plus ground based combat is so much fun. Please work on optimization, key bindings, and customization for classes/items to choose from and it will be golden.",1
137986141,1494420,"Goes hard, gonna go harder with update but it alr goes hard",1
137987149,2337630,"Do not buy this game! Broken, buggy and a regret of a purchase!",0
137986713,2337630,"The worst 100 bucks I have spent on Steam the game is horrible, interchange doesn't work, impossible to tackle the computer, players always kick into the man on the mark, difficulties make no difference to gameplay, game crashes at half time and mid game all the time, how can you release a game that's unfinished so stupid we deserve our money back worst game I have ever purchased on Steam. Big Ant you are a failure of a company",0
137986667,2337630,"This game was really rough day 1. A couple patches later, I find myself enjoying it alot. I don't think it justifies the price tag though. So I would wait a little longer before picking it up.",1
137987422,1649130,"As an avid player of ARPG game, I can see a lot of potential this game has. Going through the rooms is fun with the rogue-lite card elements and hoping to see more long term progression!",1
137987525,2262610,i spent two hours chopping wood my life is a lie,1
137986400,2311190,my therapist is going to know about the existence of this game,1
137987899,1742020,YODAIYO,1
137987875,1742020,i can finally beat some vtuber,1
137987829,1742020,"[h1]Very fun fighter with lots of personality. Holds up decently well for experienced Fighting-Game fans[/h1]  [i]TL;DR If the screenshots/videos look fun, try it. However, it is very buggy, and not balanced.[/i]  [b]Pros:[/b] [list] [*]Huge attention to detail, many references and voice lines. [*]Unique cast of characters. No copy pasted characters from other fighters. [*]Lots of room to explore. New tech and combos are discovered every day. [*]Good implementation of rollback netcode. [*]Robust single-player mode (that I have not touched). [/list]  [b]Cons:[/b] [list] [*]Extremely buggy. Bugs include things like post-round damage and button lock-outs. [*]Extremely unpolished mechanics. The developers do not seem to understand certain fundamental aspects of fighters. The frame data is baffling, throws can only be teched after they connect, and the hitboxes are exceptionally huge. Imagine if Ryu's tatsu covered his whole body and then some. [/list]  [b]Mixed:[/b] [list] [*]Asthetics. This game is very anime, and the fighters are all idols. May not be for everyone. [*]No ranked mode. Despite having ~6k players on at-the-time, I almost always use the Discord to find my matches, as there is no other way of consistently finding an opponent of comparable skill. The Discord may be found on the Mizuumi wiki for the game. [/list]  [b]Conclusion[/b] [i]Idol Showdown[/i] is a very fun game. Casual VTuber fans will find the game's singleplayer content enjoyable, and can have fun mashing online with other newcomers. Veterans will find an uncut gem. There is a lot to like here, and the discovery process can make it feel like you are playing a fighting game from the old-days, where things were broken and gameplay was emergent. However, it can feel like Mugen at times. It's free, and a lot of care was put into the project, so I would recommend giving it a shot.",1
137987761,1742020,WHAT IN THE FUCK WAS I THINKING LOL,0
137987428,1742020,"I don't know anything about hololive or v-tubers in general, but this funni  8/10, would mlg trickshot dog lady again",1
137987280,1742020,YOOO  this is way more than just a normal fangame,1
137987252,1742020,idk how to play but using Botan's zoning kit is fun. Not a Belmont player btw,1
137987235,1742020,i don't know what a vtuber is,1
137987189,1742020,Buff Suichan :thumsup:,1
137987023,1742020,fun game would be even better with more playable characters Botan/10,1
137987714,2380860,"Short but sweet, illum's visuals and puzzle-solving will satisfy those looking for a 5-minute experience, but leave them longing for more.",1
137987052,2355990,"I got annoyed at the fact that my partner was able to exit the game on the menu. Eventually he stopped and continued to grief more in the actual game play portion of it. Overall, the experience I had with this game is debatable, and perhaps one of us was able to get some satisfaction out of this.  It would've been nice if there was a setting to divide half the controls to each controller if there were two controllers to make remote play together simple and easy; although it wasn't much trouble to emulate a virtual controller mapped using the keyboard.(which is exactly what I did to play with my friend)",1
137987679,1294810,"Where to even start....?  Its a soulless game. The story is unintresting, the world is empty and my god is the AI dumb...  Pro's: -The looting system isn't half bad. Thats it really  Cons: - Very boring and unintresting story. - The 4 characters you get to play are the woke, overenthousiastic hipster type. The way they behave themselves and talk.... In a vampire apocalypse? In a vampire apocalypse people would be scared shitless.... The people like the playable characters would be among the first to die in an actual apocalypse... -The quests make no sense. Things like, fix the popcorn machine and put flowers on my brothers grave.... Come on... Its an apocalypse!!! It breaks immersion completely. - The open world is empty and feels lifeless. - The gunplay is mediocre at best. - The AI of the enemies is dumb as hell. - The game is way too easy and needs alot of balancing. The stake launcher for example is way to OP. - The game is terribly overpriced. They dare to charge 70€ for for a game thats barely worth 15€... - Big list of ingame bugs that should be fixed  Conclusion: This game is the perfect example of what is wrong with the gaming industry. Especially when it comes to AAA games. Developers and publishers these days are releasing broken and empty games.... Its completely unacceptable and nothing is being done about it. If a product comes on the market for sale that product should be 100% finnished. Not 70% or in this case 40%.",0
137989271,1669000,"It's an Age of Wonders game.  4X, fantasy setting, lots of places to explore with your heroes and their troops.  You research spells, explore, expand, exploit, exterminate as advertised.  It has some good points, the game is engaging, the auto combat (which I've been using a lot) seems fair, and the world is colourful.  The manual combat is fine, with a tolerably good enemy AI, and lots of options for turning combat to your favour.  It is definitely a 'one more turn' kind of game.  On the other hand, the UX is bad.  The interface is non-intuitive in lots of places: Your hero can build an outpost to annex a wonder they have cleared, but you can't do it in the province that has the wonder, the outpost button will not show if you try that, you have to build the outpost in an adjacent province, obviously.  Your armies can dig through soft earth underground if you buy the right early-game enhancement, but to do so you need to walk up to the wall, click on the excavate button, and see if the wall is excavatable, you can't actually highlight excavatable areas while being able to move your army.  I've played the game for thirteen hours, according to Steam, and I have yet to work out if it is possible to cycle through your heroes in the hero management screens.  If, say, you have a shiny new object to give your main hero, and want to pass the almost-as-good alternative to another hero, you have to return to the main game screen after giving the shiny to your main before clicking through to the hero management interface to pick the hero to give it to.  I picked up a nifty mythic level unit for one of my armies, but the game started showing up 'resource shortage: souls' at end of turn.  The game has never mentioned souls as a resource until then, has no indicator anywhere that they might be a resource (they're only valid otherwise if you research a particular branch of magic, I think), or hints how to get them, or even if it is possible to do so.  I ended up disbanding the unit, because I had no idea if it would turn on my troops when the turn ended.  Some interface decisions make sense, but overall it feels as though it could have done with a polishing pass.  The tool-tip pop-up information interface is good and works well though.  The game has a big story-driven, multi-stage campaign like-thing going on -- it tries to get you to follow a set of prepared maps, telling a story of dimensional invasion by a bunch of wizards from AoW2 (I think, if I'm reading it right).  I've done the first one, and am not interested in doing any more.  I really don't think that 4X games lend themselves to storytelling or on-rails plots.  The first one felt like a tutorial map, except that the game already has one of those (it was fine).  The story campaign started with a someone trying to be my ally despite severe faction differences, and then they started stealing my territory while telling me how wonderful I am and how I'm doing the right thing to stand up against another bloke who I've barely met and who I'm not even at war with.  It was annoying.  It was also a very small map and the quests given were all very linear drivers towards fighting the other guy.  I feel that 4X games should be more open-world than on-rails.  I think my biggest complaint is the map size.  The maps are tiny, and there doesn't seem to be an option to increase them.  I picked a custom world with four players and the distance between the starting location as 'far'.  I still met the first of the AI opponents before I founded my second city, and the next before I had a third.  If your favourite 'X' is exploration, this is probably not the game for you.",0
137988535,1669000,i fucking love Magical Origin Units! i want to blindly rush astral and nature and summon Magical Origin Units!,1
137988454,1669000,"> Make a race of evil barbarian kitties > Accidentally discover a super broken interaction with some items you randomly got > Breeze through every other civ, only one remaining.  > Lose everything to a race of Archmage Toad zombies riding ponies that you created for the previous game.  > Shed a happy tear.",1
137987784,1669000,ygbpuibuipgbypigbipåø,1
137987766,1669000,"This game drew me in. The stand out hook is the customization. A lot of 4x games have prebuilt civs with set play styles. In AoW4 you make your own. I love trying out all of the customizations and each run I try something different. The strategy is really deep, the game runs well and looks great, and its just a lot of fun. If you liked Endless Legend I think you'll really like this.",1
137989576,1494420,This is gonna be goood,1
137989003,1494420,Solid foundation and was exactly what I have imagined with a RTS/FPS shooter.  I hope the dev team stays on top of this and ensures this last. Well worth the $20.      What I would like to see  Air units Most options when setting up a skirmish game mod support later down the road Campaign Optimization but I know that will come Another human faction,1
137988263,1494420,Amazing Game!!,1
137988157,1494420,A great game exists here but it's too early in development to be worth buying right now with too many things unfinished.,0
137987815,1494420,Needs some love and care but great game for sure! I hope they keep up on this game cause it's a fav so far!,1
137988930,1824960,Played on a 2080ti/i9-9900k/32GB RAM/ Index.  Tense and atmospheric. Feels like an old school Resident Evil game. I played on Hard the first time through and had to conserve ammo and healing items. At the time of review full finger tracking wasn't in game but it worked fine with index knuckles controllers. Fully recommend for horror fans.,1
137989011,1269300,top tier game to play with friends.   genuinely fun to come together dig deep and blow up 3 fights later than you did last time.,1
137989542,2262610,Tiger-chan my beloved ;-;,1
137989289,2262610,Imlove women,1
137988395,2262610,"Pretty fun little story about working a office job to meet a deadline. Found it to be pretty funny and entertaining throughout, but it is a pretty short game.  Overall recommend.",1
137988042,2262610,Subscribe to Air Frye with Skye,1
137987805,2400690,"Nice little father-son project which illustrates key basic mechanics and concepts. Would love to see this turned into a more continuous engagement, with regular updates and see where it goes.  Looking forward to potential improvements. Keep up the good work!",1
137988983,1375900,Actual good game. Controls are smooth and the progression is pretty simple. I also like the art style a lot and the music. Looking forward to future development!,1
137987778,2382600,"Great visuals and a compelling core gameplay mechanic, Nomad makes for a fun, short, experience without overstaying its welcome.",1
137988975,2300280,"The game is fantastic. A wonderful party game with a lot of potential. The short amount of time I've played has been with a group of 4-5 people and not a single person had a bad time. Minor bug that appeared every so often but it is easy to reset with a quick death. Bug puts u in first person and u cant look up or down, not sure what was causing it. Other than that its has a good future ahead of it. I really look forward to more of the game. Hopefully we will see more content soon.",1
137989091,1742020,This game changed my life. 10/10 Saved the FGC.,1
137989060,1742020,i know nothing about vtubers but this coco chick goes so hard,1
137988986,1742020,I like beating women,1
137988943,1742020,i.. .i just want to meet and hearing kaicho again ( T_T)>,1
137988651,1742020,Cute Vtuber women Fighting game Bomb soundtrack Fun/10,1
137988625,1742020,Yubi Yubi korone doggo,1
137988598,1742020,wish theyd beat me up irl too,1
137988545,1742020,this game is not that good!,0
137990463,1294810,"About 6 years ago i was in a bad car accident that left me paralysed from the neck down and mute. My only real, effective way of communicating is by blinking (once for yes, twice for no etc). I have always been a huge gamer and my brother has too. When i lost the ability to play for myself i fell into a spiralling depression. All those hours i spent with steam friends, all those amazing memories, never to be repeated. My brother, bless him, picked up on this and offered to play the games I wanted to FOR me while i sat behind him in my wheelchair and watched. With tears in my eyes i agreed and i have been playing vicariously through him ever since. When Redfall was announced we both became super hyped and i couldn't wait to watch him play it. After pre-ordering it and waiting about 3 weeks the wait was almost over. He pre-loaded the game and after 2 more excruciating days of waiting we finally got to play it. He wheeled me into my favourite spot just behind my old computer chair loaded it up and selected our character. After watching him play for 4 agonizing hours i couldn't take it anymore, with the holy will of God himself i screamed internally at my muscles to obey me, I just needed them this one last time, I had to make it stop. With every ounce of strength i had I slowly pushed myself out of that wheelchair and hobbled over to the computer. Not knowing how long this divine power would last i shoved my brother aside and desperately fumbled with the mouse and keyboard to write a refund request. As i watched and waited for my confirmation e-mail with tears in my eyes i knew that while my body had been healed, my mind would never be the same.   God bless you Arkane Austin for giving me my autonomy back.",1
137989910,1294810,It is 20-30€ game with price tag of 70€ game where rollbacks are a thing becasue of numerous bugs is not good Game mechanics feel unbalanced at best of time difficulty level is all over the place   Would i want Refund if i could get refund Yes i would want Refund but since i have played 9 hours i cannot get refund.,0
137990860,1669000,"just good, play for waste time",1
137990563,1669000,"There's a lot of customization options here to make this game a lot of fun. You can run the same race alongside a buddy and have two completely different looks, units, and direction.  The AI desperately needs work and while I still favor AoW3 at this state of the game, I will say it's a good jumping-on point for new players especially. Planetfall could be considered over-ambitious to the point of not being a chunk of the fanbase's cup of tea, but this is a good all-arounder. Just happy to see more Age of Wonders.",1
137990509,1669000,Ai is very cheaty... more so than normal games of this genre... it makes it unfun and boring fast.,0
137990184,1669000,"For some reason(boring), I could not play Endless Legend, but I play Age of Wonders 4 with pleasure. Although, of course, due to the complexity of the game, my head gets pretty tired.",1
137989903,1669000,"I've completed a couple of realms already and have had a blast doing so it's time to posts a review. I picked up AoW3 after watching Total Biscuit's glowing review of the base game and for many years, it was my post played game on Steam. I also loved Planetfall although that's a sci-fi game and not fantasy. I heve never played the earlier games if that's important for you to know.  [b]Faction customisation[/b] Let's get this one out of the way first, shall we? Yes, it is entirely possible to make every single race exactly the same way if you really WANT to make them that way. Each faction (race) has a mind and body trait which you can change if you want to. If you choose the exactly same traits, culture and Tome, you would have exactly the same faction as the last one you played with those choices except for the faction appearance. Now, you CAN do that if you really want to but that's your choice and, to be honest, would be really boring. But it's also possible to make them unique as well. the stock factions that ship with the game are all different but you can make your own and make them any way you like.  There are lots of 'races' to chose from, several cultures and many tomes of magic with which you can customise your faction and yes, they change the way each faction plays. Feudal cultures are different from Industrial cultures. Are they SO different that you feel like you're playing a completely different game? Not really. I guess it is possible to do that as I haven't explored all the possibilities but apparently necromancy is harder to do than other types. I'd say my Industrial Dwarves played very differently from my Feudal Goblins as a result of the choices I made both at the start and as the game progresses. is it Endless Legend  levels of difference? Not really.   [b]Is there a campaign?[/b] Yes, there are campaigns but they're done differently from the previous games. Now we have story realms, each of which is a mini-campaign. I've played the first two and I'm not going to lie, this is my least favourite way to play the game. I don't enjoy being told what to do and prefer to make my own story when I play and there are plenty of realms for you to play this way.. But if the campaigns from earlier AoW titles were your prefered way to play these kinds of games, this isn't going to work out for you.  [b]Realms[/b] You may wonder where the fairy rings and other special sites that allowed the player  to build these special units but they're done differently here like Plantefall's different world types, you have several different realms which have different biomes and special features on them. You can use the presets or customise your own and keep them. And there are many different possibilities here.  [b]Early release bugs[/b] While I have not experienced a single crash or game stopping bug in the my first 30 hours of play, there are plenty of folks who have including one streamer I was watching. There's already been a hotfix patch for some of the crashes but since I never had any to begin with, I can't say how much of the problem has been fixed with it. Obviously, in a few weeks time, all this will likely be history.  Of course, there are lots of small and not-so small bugs present as there often are on launch. The game's balance is also a bit off in places with certain spell tomes being better than others. But I haven't been frustrated or inconvenienced by any bugs but I'm a fairly relaxed gamer so YMMV.  [b]Paradox is the publisher[/b] If you're a gamer for whom these kinds of political issues are more important than the game, well, here's another Paradox Interactive game for you to hate on. Is this going to be a DLC hub? There are four DLC planned for release in the next year but if this game goes the same way as AoW3 and Plantfall before it, that's going to be it. It's not a PDS game (EU, HOI, CK and Stellaris) and we all know those will be supported for years after release. This one will probably be finished quite quickly so if you want to wait until development work on the game is done, you won't have a long wait. It'll get fixes and balance patches for some time afterwards though.  [b]How does this compare with the earlier games in the series?[/b] This IS an Age of Wonders game in spite of some of the silliness you'll see on the Steam discussion boards at the moment. Like any franchise that has legs, the fans of the much older games in the series are outraged that this is not a direct sequel to AoW1, 2 and in particular Shadow Magic. You'll see the usual '[i]dumbed down for casuals[/i]' comments made on the boards if you're interested. If you're a fan of these old titles, I'd strongly recommend watching some videos before you decide because, like Civ has changed dramatically since Civ IV, AoW has changed dramatically since 2. And hell hath no fury like an old gamer 'replaced' by casuals.  [b]Tactical battles[/b] like previous AoW games, the core of the game is the tactical battles and this is where the game excels for me. Plantefall had a strong focus on ranged combat but in AoW4, there is more focus on melee and magic. Some builds are squishier than others or are very vulnerable to certaion damage channels while resistant to others. For example, my tanky dwarves could go toe to toe with pretty much anyone and were resitant to charms but as soon as the electric channel came along, my units went down hard and fast. In my current game, my goblins are definitely less tanky but get a damage bonus from standing together which increases their damage output. Combined with their numbers, they can swarm an enemy very effectively.  [b]The strategic game[/b] The city building is nowhere near as sophisticated as the building in a historical 4X game but it's sufficiently deep to keep it interesting and to play an important part in the game. It's perhaps not as deep as Plantefall's but it's a whole level up from AoW3's expanding borders. There are only a few base imporvements you can build but depending on your culture, you'll unlock specail improvements that synergise with others better than the basic ones.  [bCities and ]Sieges[/b] One of the coimmon complaints we read about AoW3 was that you needed to keep a garrison in each of your cities and that why could a single scout take over a metroplis of millions without a fight? Plantefall fixed this by having garrisons for each city and AoW4 does it differently. Now you must siege down the walls before you can assault the city, units or no units. there are a number of sige projects both players can deploy to influence both the length and the lethality of the assault. is this better? IMO, yes but others will disagree.  You have a city cap which starts out at three but there are affinity bonuses that can increase this total. I didn't usually have more than 6 cities in most AoW3 or Plantefall games and so I hardly notice the cap. You can vassalise cities instead of adding them to your own control so it's possible to have large empires if you want.  So, overall, yes, it's a fantastic 4X TB strategy game and IMO, the BEST AoW title I've played yet. I';ve given it an ujnconditional 'Thumbs Up' but does that mean I recommend you buy it? Hell no. :D Do your research, watch a few videos if you have the time and make your own mind up. We're all different and all this review demosntrates is that I like it, very much. You might have a different experience.",1
137989668,1669000,,1
137989492,1669000,"No real story mode and the AI is really bad. Even in hard mode the game is still very easy, the ennemy never attack your cities if you have 5/6 units inside, even if they have 30 units. They don't try to win on any condition.  I skipped planetfall because the universe was not my cup of tea so I waited so much time for this one, what a deception...",0
137990036,2272420,Thief Simulator 1.2,1
137991483,1494420,This game has been an absolute blast iv'e rarely seen games that put FPS and RTS into one. and do it really well  (Note subject to change for pros and cone due to either updates and what not some thing may not be here yet so please take that into consideration and also note i was not given this game i just felt the need to put a review in for once out of the hundreds of games i have played)  Now pros  has a good variety of weapons and vehicles good graphic and art design Sound track is good not amazing or great just good Alien faction is hard to fight but not impossible would definitely recommend to have it as a group effort with some friends  now for the Cons wish this had some aerial vehicles now as for the other human faction / CENTAURI i wish they had a bit more distinction such as vehicles weapons and whatnot cus as it stands there are literally just an opposite of the main human faction of a SOL wish the heat wave effects were a little bit more toned down as it becomes a bit too blinding to seeing distances wish that day and night times cycles where a tad bit longer the optics change confused me as i'm not too sure if there for at night time or like an anti heat wave so as it stand i'm not sure if it's meant to help at night or day as it's uses are very minute. (The one thing that could make this into a Pro is if it high lights friendlies and foes much like an infrared sight and maybe add an actual night vision optic)  Rating 9/10 Now as for were i would rate this game is most definitely at the current standing moment a 9/10 it's very unique for its choice in and setting as for story maybe we will get more to it,1
137991423,1494420,"Fun as flip with friends. Bugs for sure have all the love (no fall damage, easier economy, can climb everything) which is cool, I like to play aliens. Also, the human harvesters need some SERIOUS help, I've seen better drivers in Virginia when it snows (Stop driving into each other! Also, do you NEED to make an 80 point turn on flat sand to drive straight?  -_-')... Aside from the standard wonkyness of early access games this game is in a weirdly awesome state for only have one developer. Kudos to this guy, I can't wait to see where this game ends up in a year or so.  \o/",1
137991240,1494420,"This game is C&C meets Starcraft. Reminds me of elements of command and conquer renegade. Very fun game already excited to see its growth. for 20 bucks its worth the buy, Great to see an enjoyable RTS/FPS game where you can play as a crab and have a fun time",1
137990878,1494420,"AMD Ryzen 5 2600X Six-Core Processor              3.60 GHz 32.0 GB ram  Windows 10 Pro Game is such a fresh breathe of air and awesome ideas..however I cant get frames above 10 fps and play the game smoothly or long enough due to severe frame/lag even in single player. might be pc hardware on my end because there are other folks playing it just fine, minutes the fps. but when i try it just stutters and lags indefinitely atm. not refunding in hopes that optimization fixes it in time because i loved every aspect of the game..just cant personally play it atm where some can and some can't atm,",1
137990722,1494420,"Even though I like Silica a lot I can hardly recommend it in its current state because there's some major issues:  [b]Performance[/b]: Hardware utilization is abysmal. I was stuck with 20-40 fps when playing the game while my computer was literally idling. This is unacceptable and the game shouldn't have been published like this at all.  [b]Pathfinding[/b]: The game has a multitude of units and some of them can treverse rough terran. The Aliens can even climb cliffs and buildings but here comes the issue. The Aliens will always take the shortest path, not the quickest. This mean that your whole army might be stuck climbing a huge cliff even though they could've easily ran around it. Sometimes units get stuck during climbing and it becomes really tedious to get them back on the ground.  [b]Controls[/b]: This whole 'army stuck' issue wouldn't be a problem if the commander view (the strategic / RTS mode) had proper controls already. Like holding shift to queue commands (like in every RTS of the last 15 years or so). Selecting units and left clicking on the map to move the view to that area deselects those units again. This is even more basic than queuing commands by holding shift and should have been implemented before even telling someone that this game even exists.  Maybe this comes over as a bit nit picky but I really wanted to like this game in all of its aspects but right now the absolute basics are missing in the strategic part and you get abysmally low frame rates (especially as human infantry) that the shooter part doesn't make fun at all. Like i said before I really hope that they'll fix the aforementioned issues with the next patches but publishing it as early access in this state looks a whole lot like forcibly pushed to me and that is never a good idea.",0
137989769,1494420,So far I love it!! Very well done!!,1
137989697,1494420,"Good game, can't get enough of it! amazing so far!",1
137991063,2337630,This time it's real. Real broken as fuck,0
137990778,2337630,"Honestly Not enjoyable but overall good game, Just need to fix the game, Later patches have made the game worse need to step it up big ant pretty good company but the star wars curse got the better of this game cant even tackle nor bounce and with that the ai runs 5 meters to tackle as you kick and when i tap it out of the ruck i get immediately tackled and its ball? Fix the game big ant. Not impressed but overall good job",1
137989875,2337630,Its that bad that with 12+ hours of game time i got approved a refund,0
137990591,1186660,"Great game to play with friends! Controls are simple and easy to get into, the crazy phisycs make it very fun to play and create hilarious and exciting situations. Perfect game for a game night with friends!",1
137989938,2386970,"A fun, small game with some neat ability designs. The Rifts all work well together to create fun interactions with each other and the back and forth between two levels in a single level is really fun for platforming. It's a little rough and it sometimes crashes, but its overall a great mix of neat ideas and it's fun to try and speedrun. The devs clearly had a solid core idea and it shows and plays well.  It's also free, so there's not much to complain about there!",1
137990501,2311190,"Actually good  I was not expecting that  the game actually has enjoyable and creative gameplay, settings, characters and cutscenes.",1
137990372,2311190,"My daughter love the game, i have to play it every day for her.  this part has some good moments with the character development.  there is a reused puzzle which sucks.  I'd say its worth the price tag and if you like the franchise then support the developers so that they can continue to make more.",1
137991574,1742020,Hololive <3,1
137991397,1742020,Tambahin jurus pompa hamil buat ayame,1
137991130,1742020,yo da yo~!,1
137990965,1742020,"As a hololive fan - the game is fun. Plenty of fun references and the voices are a good mix of funny and nostalgia.  As a fighting game noob - the game is hard, and I'm pretty terrible. But it's not frustrating as yet because I'm still having fun. I can actually notice some progress, and the game is actually teaching me how to play. I'm excited and nervous about the online matchmaking getting properly implemented.  Overall - go for it if you are a hololive fan, even if you don't play fighting games.",1
137990932,1742020,Botan squats like a Slav,1
137990931,1742020,yubi yubi,1
137990870,1742020,chainsaw doggo,1
137990571,1742020,wonky game ngl gg nt go next,0
137990422,1742020,I can finally start a legal dog fighting ring!,1
137990290,1742020,Quite fun and easy to pick up for a fighting game. I definitely recommend it to anyone looking for a fighting game to try out. There are people who are already making combo video and such if you want to see what's possible.,1
137989929,2322660,"play this game since ~2015. It was a really good FPS game out there atm. Now, the game is change too much, but it still enjoyable (especially adv mode because it make me wanna waste time more :v) but the p2w gap is just more higher. Still, have a look if you are bored :D",1
137990528,2072970,"A cool game in the style of Terraria, at least it resembles it, I liked the style of the levels, the choice of weapons and funny opponents, I played well",1
137993696,1155330,"I enjoyed the first two stages but the third stage....is awful. GAME BREAKING AWFUL. XCom gives better hit chance than this game. Hiding behind covers still get hit non-stop. The one that makes it unbearable is that the enemy that doesn't have line of sight,  hit my character 9 tiles away BEHIND A HIGH COVER! TWICE!  WHAT IS THE POINT OF COVER IN THIS GAME?  I wanted to return the game but it is over 2 hours. I am a big turn based strategy guy but this game made me think twice before buying/ supporting any tactics game in the future.",0
137992443,1155330,Great game! I have always wanted to play game that would have similar vibe to the Running Man movie. As a fan of Xcom-like games I had a lot of fun experiencing tailored map and building strategies around teammates skills. Maybe it is a little short and it would be fun to crawl a little more through the dystopian world created for the game but I'm satisfied playing through the whole story.,1
137993413,1669000,"Wow, I am impressed. This is definitely the best X4 Fantasy game right now even with its minor flaws. I read through all negative and positive reviews before I bought it and I am not disappointed at all. I even want to upgrade now to the deluxe version to support the Developers. I think it has everything a sandbox fantasy X4 game needs right now. For me this is a 9/10 right now.",1
137993369,1669000,FUN AF,1
